Countries,Years,Status,Lifeexpectancy,AdultMortality,infantdeaths,Alcohol,HepatitisBVacc,Measles,BMI>25%,under-fivedeaths,Polio,Totalexpenditure,Diphtheria,HIV/AIDS,thinness1-19years,thinness5-9years,Incomecompositionofresources,Schooling
Singapore,1628,1,82.5,59,0,1.89,97,42,32.4,0,97,4.22,97,0.1,2.2,2.1,0.917,15.4
Singapore,1629,1,82.2,6,0,1.8,96,148,32.1,0,96,3.93,96,0.1,2.1,2.1,0.911,15.2
Singapore,1630,1,82,61,0,1.84,96,50,31.8,0,96,3.96,96,0.1,2.1,2.1,0.889,14.5
Singapore,1631,1,81.7,62,0,1.73,96,16,31.5,0,97,4.27,97,0.1,2.1,2.1,0.887,14.4
Singapore,1632,1,81.4,64,0,1.7,97,18,31.2,0,97,3.91,97,0.1,2.1,2.1,0.88,14.2
Singapore,1633,1,81.1,65,0,1.6,96,15,30.9,0,97,3.46,97,0.1,2.1,2,0.873,14.1
Singapore,1634,1,87,66,0,1.55,95,23,30.5,0,95,3.66,95,0.1,2.1,2,0.839,13.9
Singapore,1635,1,82,69,0,1.49,96,33,30.2,0,96,3.74,96,0.1,2.1,2,0.821,12.6
Singapore,1636,1,79.7,71,0,1.45,94,96,29.9,0,95,3.17,95,0.1,2.1,2,0.82,12.7
Singapore,1637,1,79.3,73,0,1.43,95,33,29.6,0,96,3.63,96,0.1,2.1,2,0.819,12.7
Singapore,1638,1,79,74,0,2.16,95,211,29.2,0,94,2.84,94,0.1,2.1,2,0.818,12.6
Singapore,1639,1,78.7,76,0,2.08,95,408,28.9,0,95,2.37,96,0.1,2.1,2,0.82,12.7
Singapore,1640,1,78.3,78,0,2.03,97,141,28.5,0,98,2.71,98,0.1,2.1,2,0.81,12.5
Slovakia,1641,1,76.4,113,0,10.6,97,0,58.4,0,97,8.5,97,0.1,1.2,1.2,0.841,15.1
Slovakia,1642,1,76.1,114,0,9.89,98,0,57.8,0,98,8,98,0.1,1.2,1.3,0.838,15
Slovakia,1643,1,75.8,118,0,10.12,99,0,57.2,0,99,8.15,99,0.1,1.2,1.3,0.835,15
Slovakia,1644,1,75.6,122,0,10.24,99,0,56.5,0,99,7.96,99,0.1,1.2,1.3,0.829,15
Slovakia,1645,1,75.1,124,0,10.13,99,0,55.9,0,99,8.51,99,0.1,1.3,1.3,0.822,15
Slovakia,1646,1,75,131,0,10.63,99,0,55.3,0,99,9.15,99,0.1,1.3,1.4,0.82,14.9
Slovakia,1647,1,74.7,136,0,11.37,99,0,54.8,0,99,8.2,99,0.1,1.3,1.4,0.813,14.8
Slovakia,1648,1,74.4,14,0,10.58,99,0,54.2,0,99,7.76,99,0.1,1.3,1.4,0.802,14.5
Slovakia,1649,1,74.3,138,0,10.28,99,0,53.7,0,99,7.35,99,0.1,1.4,1.5,0.793,14.3
Slovakia,1650,1,74,141,0,10.81,99,0,53.1,0,99,7.4,99,0.1,1.4,1.5,0.784,14
Slovakia,1651,1,74.1,138,0,10.03,99,2,52.6,0,99,7.21,99,0.1,1.4,1.5,0.776,13.8
Slovakia,1652,1,73.8,144,0,9.85,99,1,52.1,0,98,5.82,99,0.1,1.5,1.6,0.771,13.6
Slovakia,1653,1,73.7,145,0,10.78,99,0,51.6,0,98,5.63,99,0.1,1.5,1.6,0.763,13.3
Slovakia,1654,1,73.3,145,0,10.73,99,0,51.1,1,99,5.5,99,0.1,1.5,1.6,0.763,13.3
Slovakia,1655,1,73,147,0,11.06,98,0,50.7,1,98,5.5,99,0.1,1.6,1.7,0.761,13
SolomonIslands,1656,0,68.8,183,0,0.01,88,0,49.7,0,94,5.5,88,0.1,1.1,1.2,0.512,9.6
SolomonIslands,1657,0,68.8,182,0,0.01,94,0,48.9,0,99,5.42,94,0.1,1.1,1.2,0.509,9.5
SolomonIslands,1658,0,68.7,184,0,0.01,99,0,48.1,0,99,5.48,99,0.1,1.2,1.2,0.505,9.4
SolomonIslands,1659,0,68.5,186,0,0.99,99,0,47.2,0,99,5.8,99,0.1,1.2,1.2,0.497,9.4
SolomonIslands,1660,0,68.3,188,0,1.1,90,0,46.4,0,94,7.47,90,0.1,1.2,1.2,0.492,9.3
SolomonIslands,1661,0,68.1,192,0,1.21,92,0,45.5,0,98,7.92,92,0.1,1.2,1.2,0.494,9.3
SolomonIslands,1662,0,68,193,0,1.09,89,0,44.7,0,94,5.97,89,0.1,1.2,1.2,0.489,9.2
SolomonIslands,1663,0,67.6,2,0,0.85,90,0,43.8,0,93,6.42,90,0.1,1.2,1.2,0.482,9
SolomonIslands,1664,0,67.6,2,0,0.99,99,0,43,0,99,6.66,99,0.1,1.3,1.3,0.47,8.4
SolomonIslands,1665,0,67.4,24,0,0.9,83,0,42.1,0,90,7.83,89,0.1,1.3,1.3,0.465,8.3
SolomonIslands,1666,0,67.1,29,0,1.18,81,0,41.3,0,89,5.64,90,0.1,1.3,1.3,0.459,8.1
SolomonIslands,1667,0,66.8,215,0,1.18,79,0,40.4,0,84,6,84,0.1,1.3,1.3,0.453,8
SolomonIslands,1668,0,66.5,22,0,1.08,75,0,39.6,0,78,6.9,78,0.1,1.4,1.4,0.446,7.3
SolomonIslands,1669,0,66.2,227,0,0.7,83,0,38.7,0,88,6.44,84,0.1,1.4,1.4,0.442,6.6
SolomonIslands,1670,0,65.8,235,0,0.71,81,0,37.9,0,88,4.56,86,0.1,1.4,1.4,0.455,7.2
SouthAfrica,1671,0,62,347,42,7.38,80,66,50.3,52,77,8.8,77,3.7,4.9,5.9,0.66,13
SouthAfrica,1672,0,69,371,43,7.34,70,25,49.5,54,73,8.78,73,4.5,5.4,6.5,0.652,12.8
SouthAfrica,1673,0,59.2,48,43,7.38,68,32,48.7,56,65,8.79,65,7.6,6,7.3,0.644,12.8
SouthAfrica,1674,0,58.9,413,43,7.38,76,92,47.9,58,69,8.61,69,8.5,6.6,8,0.638,12.8
SouthAfrica,1675,0,58,428,43,7.28,71,12499,47.2,62,72,8.5,72,11,7.3,8.9,0.63,12.8
SouthAfrica,1676,0,56.5,449,46,7.6,74,5857,46.4,70,75,8.39,76,19,8.1,9.8,0.622,12.8
SouthAfrica,1677,0,55.3,473,50,8.19,76,39,45.7,75,77,7.75,79,23.5,8.9,10.7,0.616,12.9
SouthAfrica,1678,0,54.5,486,51,8.48,83,31,45,79,79,7.53,82,26.4,9.7,11.7,0.612,12.9
SouthAfrica,1679,0,54,496,54,8.5,83,81,44.3,82,79,7.57,82,28.1,10.6,12.8,0.609,12.9
SouthAfrica,1680,0,53.8,498,55,8.69,79,615,43.6,84,75,7.77,79,29.5,11.6,13.9,0.609,12.9
SouthAfrica,1681,0,53.7,497,55,6.96,76,830,42.9,83,73,7.93,74,29.7,12.6,15,0.611,12.9
SouthAfrica,1682,0,54,485,55,6.93,71,244,42.2,82,70,8.26,69,28.9,13.5,16.1,0.613,12.9
SouthAfrica,1683,0,54.9,459,54,7.04,72,1043,41.6,79,70,8.9,70,26.6,14.5,17.1,0.62,12.9
SouthAfrica,1684,0,56,429,52,7.38,72,1166,40.9,76,71,8.31,71,24,15.4,18.1,0.629,13
SouthAfrica,1685,0,57.3,397,51,7.3,73,1459,40.1,73,71,8.7,73,21.3,16.3,19.1,0.635,13
Spain,1686,1,82.6,58,1,0.01,96,154,66,1,97,9.3,97,0.1,0.6,0.5,0.877,17.6
Spain,1687,1,82.4,6,1,9.25,95,131,65.4,2,96,9.1,96,0.1,0.6,0.5,0.874,17.5
Spain,1688,1,82,61,1,9.35,96,1204,64.8,2,97,9.39,97,0.1,0.6,0.5,0.871,17.2
Spain,1689,1,82.1,63,1,9.62,97,3802,64.1,2,97,9.48,97,0.1,0.6,0.5,0.867,16.9
Spain,1690,1,81.9,64,1,9.78,97,302,63.5,2,97,9.56,97,0.1,0.6,0.5,0.86,16.4
Spain,1691,1,81.6,66,2,9.99,96,41,62.9,2,96,9.52,96,0.1,0.6,0.5,0.858,16.3
Spain,1692,1,81.3,7,2,10.24,97,297,62.3,2,97,8.8,97,0.1,0.6,0.5,0.854,16.1
Spain,1693,1,89,72,2,11.05,96,267,61.7,2,96,8.36,96,0.1,0.6,0.5,0.849,16
Spain,1694,1,88,73,2,11.86,97,362,61.1,2,98,8.23,98,0.1,0.6,0.5,0.844,15.9
Spain,1695,1,81,77,2,11.92,96,22,60.5,2,96,8.12,96,0.1,0.6,0.5,0.837,15.8
Spain,1696,1,81,79,2,11.96,97,26,59.9,2,97,8.5,97,0.1,0.6,0.5,0.833,15.6
Spain,1697,1,79.4,83,2,12.09,81,256,59.3,2,99,7.99,98,0.1,0.6,0.5,0.83,15.6
Spain,1698,1,79.5,83,2,12.26,82,67,58.8,2,98,7.25,98,0.1,0.6,0.5,0.828,15.7
Spain,1699,1,79.4,84,2,9.86,83,0,58.2,2,95,7.24,96,0.1,0.6,0.5,0.825,15.7
Spain,1700,1,79.1,86,2,11.12,77,152,57.6,2,95,7.21,95,0.1,0.6,0.5,0.82,15.7
SriLanka,1701,0,74.7,141,3,2.37,99,1686,22.7,3,99,3.5,99,0.1,15.2,15,0.76,14
SriLanka,1702,0,74.6,142,3,2.56,99,2107,21.9,3,99,3.68,99,0.1,15.2,15.1,0.757,13.8
SriLanka,1703,0,74.5,143,3,2.8,99,51,21.2,4,99,3.21,99,0.1,15.3,15.2,0.752,13.7
SriLanka,1704,0,74.5,141,3,3.03,99,60,20.5,4,99,3.28,99,0.1,15.3,15.3,0.746,13.6
SriLanka,1705,0,74.5,138,3,2.31,99,79,19.8,4,99,3.43,99,0.1,15.3,15.3,0.739,13.5
SriLanka,1706,0,71.8,183,4,2.05,97,21,19.2,4,97,3.37,97,0.1,15.3,15.4,0.735,13.4
SriLanka,1707,0,72.3,172,4,2.1,98,33,18.5,4,98,3.44,98,0.1,15.4,15.4,0.731,13.3
SriLanka,1708,0,73.7,146,4,2.29,98,44,17.9,5,98,3.76,98,0.1,15.4,15.5,0.725,13.2
SriLanka,1709,0,73.8,145,4,1.96,98,0,17.2,5,98,4.6,98,0.1,15.4,15.5,0.718,13.1
SriLanka,1710,0,74.2,138,4,1.97,99,3,16.6,5,99,4.6,99,0.1,15.4,15.5,0.712,12.9
SriLanka,1711,0,69.1,197,6,1.56,62,35,16.1,10,97,4.28,97,0.1,15.4,15.5,0.705,12.8
SriLanka,1712,0,73.9,146,5,1.69,32,65,15.6,5,98,3.95,99,0.1,15.4,15.5,0.697,12.7
Suriname,1713,0,71.4,178,0,6.32,85,0,57.7,0,85,5.69,85,0.4,3.5,3.5,0.722,12.7
Suriname,1714,0,71.2,179,0,6.02,86,0,57,0,86,5.96,86,0.4,3.5,3.5,0.719,12.7
Suriname,1715,0,71.3,178,0,5.73,84,0,56.3,0,84,6.9,84,0.9,3.5,3.4,0.708,12.7
Suriname,1716,0,76,187,0,5.64,86,0,55.5,0,86,5.93,86,0.1,3.5,3.4,0.704,12.5
Suriname,1717,0,73,19,0,5.26,86,0,54.8,0,96,5.81,96,0.5,3.5,3.4,0.7,12.3
Suriname,1718,0,70,196,0,5.13,87,0,54.1,0,85,6.14,87,0.6,3.5,3.4,0.696,12.1
Suriname,1719,0,69.8,196,0,4.94,84,0,53.3,0,85,5.92,85,1.2,3.5,3.4,0.691,11.9
Suriname,1720,0,69.5,22,0,4.72,84,0,52.6,0,84,5.92,84,0.8,3.5,3.4,0.684,11.7
Suriname,1721,0,69.3,199,0,4.52,84,0,51.8,0,84,6.22,84,0.6,3.5,3.4,0.678,11.5
Suriname,1722,0,68.9,25,0,4.47,83,0,51.1,0,84,6.78,83,0.6,3.5,3.4,0.672,11.3
Swaziland,1723,0,58.4,382,2,0.01,98,0,31.8,3,98,9.25,98,7.3,4.3,4.3,0.541,11.4
Swaziland,1724,0,57.6,393,2,0.01,98,0,31.2,3,98,9.66,98,9.8,4.5,4.6,0.539,11.4
Swaziland,1725,0,56.5,412,2,0.01,95,0,30.7,3,92,8.76,95,12.2,4.8,4.9,0.534,11.3
Swaziland,1726,0,55,438,2,5.2,91,0,30.2,3,85,8.61,91,15.7,5.1,5.2,0.526,11.2
Swaziland,1727,0,53.6,459,2,4.93,89,313,29.7,4,89,8.47,89,21.6,5.4,5.6,0.523,11
Swaziland,1728,0,52.6,46,3,4.9,88,26,29.3,4,89,8.46,88,33.7,5.8,5.9,0.519,10.8
Swaziland,1729,0,51.4,477,3,4.87,90,1,28.9,4,89,8.19,88,40.2,6.1,6.3,0.514,10.6
Swaziland,1730,0,50,51,3,5.55,92,0,28.5,4,88,7.5,87,40.7,6.5,6.7,0.508,10.5
Swaziland,1731,0,47.8,564,3,5.53,93,0,28.2,4,88,6.81,87,43.7,6.9,7.1,0.502,9.9
Swaziland,1732,0,46,63,3,5.08,95,0,27.8,4,88,6.8,86,49.1,7.3,7.5,0.495,9.7
Swaziland,1733,0,45.6,69,3,5.78,93,0,27.4,4,88,5.88,86,50.3,7.7,7.9,0.492,9.4
Swaziland,1734,0,45.9,6,3,5.65,90,350,27.1,4,87,5.71,85,50.6,8.2,8.4,0.493,9.1
Swaziland,1735,0,46.4,587,3,5.52,88,37,26.7,4,87,5.16,85,49.9,8.6,8.8,0.502,9.2
Swaziland,1736,0,47.1,568,3,6.72,86,49,26.3,4,87,5.11,84,48.8,9,9.2,0.506,9.3
Swaziland,1737,0,48.4,536,3,7.19,83,10,25.9,4,87,5.26,84,46.4,9.4,9.6,0.516,9.4
Sweden,1738,1,82.3,54,0,7.3,67,26,59,0,98,11.93,98,0.1,1.5,1.3,0.906,15.8
Sweden,1739,1,81.9,57,0,7.3,67,51,58.5,0,98,11.97,98,0.1,1.4,1.3,0.904,15.8
Sweden,1740,1,81.7,57,0,7.4,53,30,58.1,0,98,11.8,98,0.1,1.4,1.3,0.903,15.8
Sweden,1741,1,81.7,58,0,7.4,42,26,57.7,0,98,11.7,98,0.1,1.4,1.3,0.901,16
SyrianArabRepublic,1742,0,64.4,294,7,0.01,47,594,56.2,8,52,3.25,43,0.1,6.3,6.1,0.575,9
SyrianArabRepublic,1743,0,63.6,37,7,0.01,71,740,55.2,9,50,3.25,41,0.1,6.3,6.1,0.635,13
SyrianArabRepublic,1744,0,62.8,32,7,0.01,43,13,54.2,9,47,3.25,45,0.1,6.3,6.1,0.645,12.5
SyrianArabRepublic,1745,0,71.7,163,7,0.76,66,13,53.2,8,60,3.23,72,0.1,6.3,6.1,0.646,12
SyrianArabRepublic,1746,0,73.7,127,7,0.78,84,26,52.3,9,83,3.28,80,0.1,6.4,6.1,0.65,11.7
SyrianArabRepublic,1747,0,73.8,124,7,0.81,84,22,51.3,9,83,3.55,80,0.1,6.4,6.2,0.648,11.8
SyrianArabRepublic,1748,0,73.8,122,8,0.8,83,19,50.4,9,83,3.4,79,0.1,6.4,6.2,0.651,11.6
SyrianArabRepublic,1749,0,73.8,121,8,0.83,83,403,49.4,9,83,3.72,80,0.1,6.4,6.2,0.644,11.5
SyrianArabRepublic,1750,0,73.7,123,8,0.97,83,517,48.5,10,83,3.78,80,0.1,6.4,6.3,0.636,11.4
SyrianArabRepublic,1751,0,73.5,127,9,0.92,83,375,47.6,10,83,4.11,80,0.1,6.5,6.3,0.624,11
SyrianArabRepublic,1752,0,73.2,131,9,0.93,82,189,46.8,10,84,4.48,81,0.1,6.5,6.3,0.61,10.6
SyrianArabRepublic,1753,0,73,134,9,1.29,81,801,46,11,85,5.12,83,0.1,6.6,6.4,0.599,10.3
SyrianArabRepublic,1754,0,72.8,135,9,1.25,80,538,45.3,11,86,4.94,84,0.1,6.6,6.5,0.596,10.2
SyrianArabRepublic,1755,0,72.7,135,10,1.29,80,290,44.6,11,83,4.92,82,0.1,6.7,6.5,0.589,10.1
SyrianArabRepublic,1756,0,72.6,136,10,1.41,79,146,43.9,12,86,4.92,84,0.1,6.8,6.6,0.588,10
Tajikistan,1757,0,69.6,162,10,0.01,97,0,39.9,11,94,6.88,97,0.2,3.6,3.7,0.622,11.3
Tajikistan,1758,0,69.3,163,10,0.01,96,1,39,11,97,6.75,96,0.2,3.6,3.7,0.617,11.2
Tajikistan,1759,0,68.8,164,10,0.01,94,16,38.2,12,96,6.39,94,0.2,3.6,3.7,0.613,11.1
Tajikistan,1760,0,68.1,166,10,0.32,96,1,37.4,12,97,5.98,96,0.2,3.7,3.7,0.608,11.1
Tajikistan,1761,0,67.3,171,10,0.32,93,0,36.6,12,95,6.4,93,0.2,3.7,3.8,0.603,11.1
Tajikistan,1762,0,66.7,174,10,0.3,93,0,35.9,12,93,5.93,93,0.2,3.7,3.8,0.601,11.1
Tajikistan,1763,0,66.4,178,10,0.32,86,0,35.3,12,87,5.58,86,0.3,3.8,3.8,0.592,10.8
Tajikistan,1764,0,66.1,181,10,0.35,84,2,34.7,12,85,5.35,86,0.3,3.8,3.8,0.586,10.9
Tajikistan,1765,0,65.9,183,10,0.38,88,3,34.1,12,76,5.7,83,0.3,3.8,3.9,0.579,10.7
Tajikistan,1766,0,65.5,194,10,0.37,81,0,33.5,12,79,5.89,84,0.3,3.8,3.9,0.572,10.6
Tajikistan,1767,0,65.9,177,11,0.38,81,4,33,13,82,5.7,86,0.3,3.9,3.9,0.563,10.5
Tajikistan,1768,0,65.2,182,11,0.36,58,2144,32.5,14,82,4.46,85,0.3,4,4,0.553,10.1
Tajikistan,1769,0,64.3,193,12,0.6,39,927,32.1,15,84,4.48,85,0.3,4,4,0.543,9.8
Thailand,1770,0,74.6,152,8,6.41,99,0,32.4,10,99,4.12,99,0.1,7.8,7.8,0.737,13.6
Thailand,1771,0,74.5,153,9,6.5,99,2641,31.3,10,99,4,99,0.1,7.9,7.9,0.733,13.6
Thailand,1772,0,74.3,154,9,6.56,98,5197,30.1,11,99,4.17,99,0.1,8,8.1,0.729,13.7
Thailand,1773,0,74.1,155,10,6.07,98,3156,29,11,99,4.12,99,0.2,8.1,8.2,0.72,13.3
Thailand,1774,0,73.9,158,10,5.95,98,2583,27.9,12,99,3.81,99,0.2,8.2,8.3,0.711,13.1
Thailand,1775,0,73.7,16,11,5.88,98,6071,26.8,12,99,4.11,99,0.3,8.3,8.5,0.706,13
Thailand,1776,0,73.5,162,11,5.92,98,7790,25.7,13,99,3.92,99,0.3,8.5,8.6,0.7,12.9
Thailand,1777,0,73.3,165,12,6.2,96,3893,24.6,14,98,3.56,98,0.4,8.6,8.8,0.687,12.3
Thailand,1778,0,73,168,13,6.18,96,3588,23.6,15,98,3.49,98,0.5,8.7,8.9,0.686,12.4
Thailand,1779,0,72.5,177,13,6.26,96,3526,22.6,15,98,3.55,98,0.5,8.9,9.1,0.682,12
Thailand,1780,0,71.6,189,14,6.17,96,4165,21.7,16,98,3.51,98,0.5,9,9.2,0.674,11.9
Thailand,1781,0,71.7,189,15,6.14,96,4519,20.9,18,98,3.58,98,0.6,9.1,9.3,0.666,11.8
Thailand,1782,0,71.4,192,16,5.93,95,10315,20.2,19,97,3.7,96,0.7,9.2,9.5,0.657,11.5
Thailand,1783,0,71.2,194,17,5.92,95,7319,19.4,20,97,3.32,96,0.8,9.3,9.6,0.649,11.2
Thailand,1784,0,71.1,194,18,5.88,95,4074,18.7,21,97,3.4,97,0.8,9.4,9.7,0.64,10.9
TheformerYugoslavrepublicofMacedonia,1785,0,75.5,12,0,1.13,97,116,59.7,0,96,6.48,95,0.1,2.2,2.2,0.743,12.9
TheformerYugoslavrepublicofMacedonia,1786,0,75.3,14,0,1.03,97,4,59.1,0,98,6.7,98,0.1,2.2,2.2,0.741,12.9
TheformerYugoslavrepublicofMacedonia,1787,0,75.1,15,0,1.23,98,7,58.5,0,97,6.76,95,0.1,2.2,2.2,0.739,12.9
TheformerYugoslavrepublicofMacedonia,1788,0,74.9,17,0,1.16,96,701,57.9,0,97,6.61,96,0.1,2.2,2.3,0.735,12.9
TheformerYugoslavrepublicofMacedonia,1789,0,74.7,18,0,1.47,90,217,57.4,0,95,6.83,95,0.1,2.3,2.3,0.732,13
TheformerYugoslavrepublicofMacedonia,1790,0,74.4,111,0,1.77,95,5,56.9,0,96,6.74,96,0.1,2.3,2.4,0.73,13
TheformerYugoslavrepublicofMacedonia,1791,0,74.2,111,0,1.72,97,27,56.4,0,96,6.85,95,0.1,2.4,2.4,0.714,12.2
TheformerYugoslavrepublicofMacedonia,1792,0,73.5,12,0,1.75,96,1,55.9,0,96,6.9,95,0.1,2.4,2.5,0.709,12.2
TheformerYugoslavrepublicofMacedonia,1793,0,73.7,122,0,1.74,89,3,55.4,0,92,7.61,93,0.1,2.5,2.5,0.703,12.1
Timor-Leste,1794,0,68,155,2,0.01,77,47,17,2,76,1.48,77,0.1,10.9,11.1,0.612,12.5
Timor-Leste,1795,0,67.7,158,2,0.01,82,4,16.6,2,82,1.29,82,0.1,11.1,11.2,0.62,12.5
Timor-Leste,1796,0,67.4,159,2,0.01,83,16,16.2,2,83,1.1,83,0.1,11.2,11.3,0.618,12.5
Timor-Leste,1797,0,67.2,161,2,0.5,67,763,15.8,3,66,0.76,67,0.1,11.3,11.4,0.607,12.5
Timor-Leste,1798,0,66.9,163,2,0.1,72,50,15.5,3,72,0.92,72,0.1,11.5,11.5,0.599,12.4
Timor-Leste,1799,0,66.6,165,2,0.09,72,10,15.1,3,78,1.2,72,0.1,11.6,11.6,0.599,12.1
Timor-Leste,1800,0,66.2,168,2,0.06,79,0,14.7,3,79,0.74,79,0.1,11.7,11.7,0.566,11.7
Togo,1801,0,59.7,285,13,0.01,87,577,23.7,20,85,5.25,87,1,6.6,6.4,0.475,12
Togo,1802,0,59.4,287,14,0.01,84,564,23.1,20,84,5.12,84,1.5,6.8,6.6,0.47,12
Togo,1803,0,58.9,294,14,0.01,84,238,22.6,21,84,5.11,84,1.7,7,6.8,0.464,12
Togo,1804,0,58.3,34,14,1.44,85,187,22,21,85,5.21,85,2.6,7.1,7,0.457,11.5
Togo,1805,0,57.4,323,14,1.21,83,120,21.4,21,83,5.37,83,3.8,7.3,7.2,0.449,11
Togo,1806,0,56.7,336,14,1.24,78,425,20.9,22,78,6.64,78,4.3,7.5,7.4,0.442,10.6
Togo,1807,0,56.2,344,14,1.33,24,187,20.4,22,80,5.73,81,4.8,7.7,7.6,0.441,10.1
Tonga,1808,0,73.3,135,0,0.01,80,0,74.8,0,82,5.18,80,0.1,0.1,0.1,0.716,14.3
Tonga,1809,0,73.2,137,0,0.01,82,0,74.3,0,84,4.98,82,0.1,0.1,0.1,0.718,14.3
Tonga,1810,0,73,138,0,0.01,77,0,73.8,0,79,4.51,77,0.1,0.1,0.1,0.717,14.4
Tonga,1811,0,72.9,14,0,0.96,82,0,73.3,0,84,4.6,82,0.1,0.1,0.1,0.712,14.4
Tonga,1812,0,72.8,142,0,1.24,82,0,72.7,0,84,4.59,82,0.1,0.1,0.1,0.707,14.4
Tonga,1813,0,72.5,147,0,1.08,84,0,72.1,0,86,4.67,84,0.1,0.1,0.1,0.703,14.5
Tonga,1814,0,72.6,145,0,1.1,84,0,71.5,0,88,5.13,86,0.1,0.1,0.1,0.698,14.5
Tonga,1815,0,72.5,146,0,2.05,87,0,70.8,0,88,5.82,87,0.1,0.1,0.1,0.698,14.5
Tonga,1816,0,72.4,148,0,1.79,89,0,70.1,0,89,5.61,88,0.1,0.1,0.1,0.695,14.6
Tonga,1817,0,72.3,15,0,1.57,89,0,69.4,0,90,6.52,89,0.1,0.1,0.1,0.694,14.6
Tonga,1818,0,72.2,151,0,1.8,90,0,68.6,0,91,4.87,90,0.1,0.1,0.1,0.693,14.6
Tonga,1819,0,72,153,0,1.79,85,0,67.8,0,91,5.9,90,0.1,0.1,0.1,0.683,13.7
Tonga,1820,0,71.9,155,0,1.51,88,0,67,0,85,5.3,84,0.1,0.1,0.1,0.679,13.5
Tonga,1821,0,71.8,157,0,1.35,91,4,66.2,0,91,5.66,89,0.1,0.1,0.1,0.674,13.2
Tonga,1822,0,71.6,158,0,1.24,93,0,65.5,0,91,4.75,91,0.1,0.1,0.1,0.676,13.7
TrinidadandTobago,1823,0,71.1,171,0,6.94,92,0,46,0,94,5.93,92,0.3,5.8,6,0.778,12.7
TrinidadandTobago,1824,0,71,172,0,6.71,92,0,45,0,94,5.98,92,0.3,5.8,6,0.773,12.7
TrinidadandTobago,1825,0,78,174,0,6.7,92,0,44,0,91,5.78,92,0.4,5.9,6.1,0.772,12.6
TrinidadandTobago,1826,0,76,176,0,6.5,90,0,43,0,91,5.6,90,0.4,5.9,6.2,0.774,12.6
TrinidadandTobago,1827,0,74,179,0,6.5,90,0,42,0,91,5.29,90,0.4,5.9,6.3,0.772,12.5
TrinidadandTobago,1828,0,71,183,0,6.37,90,0,41.1,0,90,6.47,90,0.2,6,6.4,0.773,12.5
TrinidadandTobago,1829,0,69.9,185,0,6.41,90,0,40.2,0,91,4.4,90,0.3,6.1,6.4,0.767,12.4
TrinidadandTobago,1830,0,69.7,187,0,6.37,89,0,39.3,0,90,4.82,88,0.7,6.1,6.5,0.76,12.4
TrinidadandTobago,1831,0,69.6,188,0,6.35,89,0,38.4,0,89,4.49,92,0.6,6.2,6.6,0.751,12.3
TrinidadandTobago,1832,0,69.5,189,0,6.12,95,0,37.6,0,95,5.31,95,0.5,6.3,6.7,0.745,12.3
TrinidadandTobago,1833,0,69.4,19,0,5.82,94,0,36.8,0,94,5.22,94,1,6.3,6.8,0.736,12.2
TrinidadandTobago,1834,0,69.3,191,0,5.53,76,0,36,1,91,5.13,91,0.5,6.4,6.9,0.729,12
TrinidadandTobago,1835,0,69.2,192,0,5.12,50,0,35.2,1,96,5,96,2,6.5,7,0.721,11.9
Tunisia,1836,0,75.1,12,3,1.39,98,15,60.2,3,98,7,98,0.1,6.5,6.4,0.722,14.7
Tunisia,1837,0,74.9,13,3,1.29,98,16,59.3,3,98,7.26,98,0.1,6.4,6.3,0.72,14.7
Tunisia,1838,0,74.9,13,3,1.3,97,48,58.3,3,97,7.18,97,0.1,6.4,6.3,0.717,14.6
Tunisia,1839,0,74.8,13,3,1.29,98,11,57.4,3,98,7.15,98,0.1,6.4,6.3,0.714,14.5
Tunisia,1840,0,74.8,12,3,1.28,98,1,56.5,3,98,6.54,98,0.1,6.3,6.3,0.71,14.4
Tunisia,1841,0,74.7,12,3,1.4,99,1,55.6,3,99,6.18,99,0.1,6.3,6.3,0.706,14.4
Tunisia,1842,0,74.7,12,3,1.37,99,2,54.7,3,99,5.63,99,0.1,6.3,6.3,0.701,14.3
Tunisia,1843,0,74.6,12,3,1.24,98,4,53.9,4,98,5.64,98,0.1,6.3,6.3,0.695,14.3
Tunisia,1844,0,74.4,12,3,1.46,99,3,53.1,4,99,5.64,99,0.1,6.3,6.3,0.689,14.2
Tunisia,1845,0,74.2,14,3,1.37,97,15,52.2,4,98,5.57,98,0.1,6.4,6.3,0.683,13.9
Tunisia,1846,0,74,15,3,1.36,96,1,51.4,4,97,5.63,97,0.1,6.4,6.3,0.673,13.6
Tunisia,1847,0,73.7,17,4,1.34,92,22,50.6,4,95,5.36,95,0.1,6.4,6.3,0.667,13.5
Tunisia,1848,0,73.5,19,4,1.17,93,98,49.7,5,96,5.32,96,0.1,6.5,6.4,0.662,13.3
Tunisia,1849,0,73.2,11,4,1.19,94,231,48.9,5,98,5.29,98,0.1,6.5,6.4,0.654,13.1
Tunisia,1850,0,72.9,112,4,1.21,94,47,48.1,5,97,5.4,97,0.1,6.6,6.5,0.646,12.8
Turkey,1851,0,75.5,17,16,1.45,96,565,65.3,19,96,5.41,96,0.1,4.9,4.7,0.759,14.5
Turkey,1852,0,75.2,19,17,1.41,97,7405,64.5,20,98,5.38,98,0.1,4.9,4.7,0.754,14.4
Turkey,1853,0,74.8,112,19,1.54,97,349,63.7,22,97,5.24,97,0.1,4.9,4.7,0.75,14.3
Turkey,1854,0,74.5,114,20,1.53,96,111,62.8,23,97,5.29,97,0.1,4.9,4.7,0.737,13.8
